Iteration	RRE
196	0.126687720843923
197	0.126918272650481
198	0.12646475845457
199	0.126326032627555
200	0.126409178620727
201	0.126493894998646
202	0.126489844239567
203	0.126077248007184
204	0.125890026988016
205	0.125819355222377
206	0.125791135576283
207	0.125762569551971
208	0.125744426581879
209	0.125713381958092
210	0.125637851666364
211	0.126559115031543
212	0.126821378995211
213	0.126382289193269
214	0.126255868025545
215	0.126348356917846
216	0.126442155691963
217	0.126441047848427
218	0.126037657755377
219	0.125847005345651
220	0.125777436733522
221	0.125737663662028
222	0.125730686452559
223	0.125724339278028
224	0.125718255861833
225	0.12568226354449
226	0.126603740637454
227	0.126854959854072
228	0.126411041850918
229	0.126280560933625
230	0.126369742213752
231	0.126460371231186
232	0.126458344797106
233	0.126052071902931
234	0.125859816822745
235	0.125785885827032
236	0.125738275531784
237	0.125736546831892
238	0.125731099155908
239	0.125715301600922
240	0.125713006478904
241	0.12663465201456
242	0.126877862815761
243	0.126430225338875
244	0.126296536892725
245	0.126383440096527
246	0.126471902024958
247	0.126469075269698
248	0.126058981846863
249	0.12586635080538
250	0.125790001860619
251	0.125738406185446
252	0.125738382836326
253	0.125736539290308
254	0.12571641046419
255	0.125696619738059
256	0.126618180379022
257	0.126865544190741
258	0.126419843625827
259	0.126287800159834
260	0.126375916296759
261	0.126465557002126
262	0.126463138279858
263	0.126054704517254
264	0.125862504212427
265	0.125785917119116
266	0.125736319841632
267	0.125736513622158
268	0.125728540879664
269	0.12571013847936
270	0.125710063989464
271	0.126631696641133
272	0.126875587847514
273	0.126428247129545
274	0.126294801610101
275	0.126381911626814
276	0.126470574217609
277	0.126467805849843
278	0.12605802021432
279	0.125864357405165
280	0.12578686546648
281	0.125733502429549
282	0.125733674767537
283	0.125728809023627
284	0.12571332926003
285	0.125711631584883
286	0.12663327319016
287	0.126876744746734
288	0.126429206374006
289	0.126295589817845
290	0.126382580939163
291	0.126471128228173
292	0.12646831850633
293	0.12605842422856
294	0.125864598956408
295	0.125786918031996
296	0.125733860983905
297	0.125733887036238
298	0.125729437995233
299	0.125711491859136
300	0.125704843334999
301	0.126626449980099
302	0.126871638096026
303	0.126424903394501
304	0.126291974489133
305	0.126379467067664
306	0.126468504219716
307	0.126465857706658
308	0.126056434880562
309	0.125863101305354
310	0.125785765886706
311	0.125732720565038
312	0.125732931117062
313	0.12572618375881
314	0.125707319955853
315	0.125704570277628
316	0.126626176266435
317	0.126871415313604
318	0.126424704228315
319	0.126291793934417
320	0.126379302046692
321	0.126468354906788
322	0.12646571499667
323	0.126056277947629
324	0.125862734091043
325	0.125785209153468
326	0.125731876981968
327	0.12573203545331
328	0.125724809365767
329	0.125704195996772
330	0.125699001117291
331	0.126620578602836
332	0.126867225213608
333	0.1264211754277
334	0.126288832462968
335	0.126376751272028
336	0.126466206789377
337	0.126463702559184
338	0.126054642734398
339	0.125861551988014
340	0.125784371830236
341	0.125731482908305
342	0.125731604516726
343	0.12572279368724
344	0.12570266502862
345	0.125700517116378
346	0.126622103277599
347	0.126868343380758
348	0.126422103405817
349	0.126289596894039
350	0.126377398361222
351	0.12646674122024
352	0.12646419848697
353	0.126054959590939
354	0.125861546814658
355	0.12578413188577
356	0.125730566369822
357	0.125730447903685
358	0.125722107922912
359	0.125700416740537
360	0.125695129553467
361	0.126616688291519
362	0.126864288733394
363	0.126418687292892
364	0.12628672858783
365	0.126374927256104
366	0.126464659726634
367	0.126462248114838
368	0.126053380207798
369	0.125860390076111
370	0.125783302025493
371	0.125730228846102
372	0.125730056150003
373	0.125720268081116
374	0.125699262614621
375	0.125697368200291
376	0.126618939267175
377	0.126865950181971
378	0.126420073015445
379	0.126287877925125
380	0.12637590576885
381	0.126465473678552
382	0.126463006434252
383	0.126053909413034
384	0.125860548671032
385	0.125783181476547
386	0.125729390688299
387	0.125728850235084
388	0.125719701201405
389	0.125697140523293
390	0.12569164245269
391	0.126613184388813
392	0.12686164143641
393	0.12641644299199
394	0.126284830030112
395	0.126373280165046
396	0.126463262182663
397	0.126460934487553
398	0.126052232643919
399	0.125859329547685
400	0.125782317879405
401	0.125729101701791
402	0.125728542062374
403	0.125717981927145
404	0.12569632115117
405	0.125694642967494
406	0.126616201119306
407	0.126863875728936
408	0.126418311111104
409	0.126286384681914
410	0.126374607599667
411	0.126464370150848
412	0.126461968473782
413	0.126052987422489
414	0.125859650699916
415	0.125782313819855
416	0.125728322171518
417	0.125727266091951
418	0.125717472332112
419	0.125694276611665
420	0.125688554484347
421	0.126610081651296
422	0.126859294318361
423	0.126414451569044
424	0.126283144091876
425	0.126371816207895
426	0.126462019153251
427	0.126459765940868
428	0.12605120298002
429	0.125858366616384
430	0.125781418167933
431	0.125728073401238
432	0.125727078579723
433	0.125715929484985
434	0.125693723443161
435	0.125692202241914
436	0.126613748914922
437	0.126862015645809
438	0.126416729982248
439	0.126285043546484
440	0.12637344061951
441	0.126463377397896
442	0.126461034600279
443	0.126052153723361
444	0.125858825616425
445	0.125781507248063
446	0.125727333124626
447	0.125725701367225
448	0.125715375839422
449	0.125691697971698
450	0.125685764435502
451	0.12660727833489
452	0.126857171529827
453	0.12641264926694
454	0.126281617254384
455	0.126370489402159
456	0.126460891869761
457	0.126458706152704
458	0.126050263600534
459	0.125857481108311
460	0.125780584438617
461	0.125727134305723
462	0.125725697275987
463	0.12571405651755
464	0.125691405924943
465	0.125690011402729
466	0.126611547848449
467	0.126860343962964
468	0.126415307803964
469	0.126283836194448
470	0.126372389086862
471	0.126462482135924
472	0.126460192299532
473	0.126051397309926
474	0.125858067168666
475	0.125780757679046
476	0.125726414226743
477	0.125724172464819
478	0.125713408833462
479	0.125689340289109
480	0.125683164656912
481	0.126604666232059
482	0.126855192268895
483	0.126410968121098
484	0.126280192461746
485	0.126369250686235
486	0.126459839008225
487	0.126457716369975
488	0.126049383981018
489	0.12585665020894
490	0.125779798239367
491	0.125726268883731
492	0.125724404968959
493	0.125712321649983
494	0.12568933081198
495	0.125688076488485
496	0.126609603990287
497	0.126858865172976
498	0.126414048354824
499	0.126282765782713
500	0.126371455701188
